n,N,cond_number,pauli_strings,coefficients
8,12,65.26407623291016,"[[2, 0, 3, 2, 3, 3, 1, 1], [0, 0, 3, 3, 0, 2, 2, 2], [2, 2, 3, 1, 0, 1, 2, 0], [3, 2, 1, 3, 2, 3, 0, 3], [0, 2, 1, 0, 2, 1, 0, 1], [3, 3, 0, 2, 0, 0, 1, 0], [0, 0, 1, 0, 1, 3, 1, 3], [0, 3, 0, 1, 2, 0, 0, 3], [3, 3, 1, 3, 2, 3, 3, 3], [3, 0, 2, 1, 1, 3, 2, 3], [1, 0, 1, 1, 3, 1, 0, 3], [2, 2, 1, 0, 1, 2, 2, 3]]","[-3.8, -6.36, 5.43, -0.65, -2.93, -3.82, -1.2, -2.28, 0.84, 0.66, -7.15, -0.68]"
8,12,79.5107192993164,"[[1, 2, 1, 1, 2, 1, 2, 1], [1, 1, 1, 2, 3, 2, 2, 3], [1, 0, 0, 2, 3, 0, 2, 3], [0, 0, 2, 1, 1, 0, 2, 3], [2, 2, 2, 1, 2, 3, 2, 3], [2, 3, 2, 0, 0, 3, 1, 2], [2, 3, 0, 3, 2, 2, 0, 1], [3, 2, 3, 2, 0, 1, 3, 2], [2, 1, 3, 3, 1, 2, 0, 3], [2, 2, 2, 2, 1, 1, 3, 3], [0, 2, 0, 0, 0, 2, 2, 2], [2, 3, 2, 0, 2, 2, 1, 3]]","[-0.65, -1.04, -1.25, 2.46, -1.34, 0.23, -1.67, -2.04, -1.34, -1.65, -0.33, -0.49]"
8,12,31.19966697692871,"[[0, 3, 3, 1, 0, 2, 2, 0], [2, 0, 1, 1, 2, 2, 3, 3], [3, 0, 3, 1, 3, 0, 1, 3], [2, 2, 1, 3, 3, 1, 3, 2], [2, 2, 2, 3, 0, 3, 3, 3], [0, 3, 0, 2, 1, 1, 3, 2], [1, 2, 3, 3, 1, 0, 1, 2], [3, 2, 3, 1, 1, 1, 0, 2], [3, 2, 3, 2, 0, 0, 3, 0], [1, 1, 3, 1, 1, 1, 2, 3], [1, 3, 1, 2, 0, 3, 0, 3], [0, 2, 1, 2, 2, 1, 0, 3]]","[-0.05, -1.24, -1.12, -0.25, -1.28, 1.51, -1.04, -2.28, -1.1, 1.06, -2.04, -2.16]"
8,12,61.92474365234375,"[[2, 1, 2, 2, 0, 1, 2, 1], [3, 0, 2, 3, 0, 0, 1, 3], [0, 1, 3, 2, 0, 3, 2, 2], [3, 2, 2, 3, 2, 0, 3, 1], [2, 3, 0, 1, 3, 3, 0, 2], [3, 1, 3, 1, 3, 3, 0, 0], [0, 3, 2, 2, 0, 2, 3, 2], [1, 3, 3, 3, 0, 0, 3, 0], [2, 3, 2, 1, 1, 2, 2, 1], [1, 0, 3, 2, 2, 3, 1, 0], [0, 2, 1, 0, 3, 3, 3, 1], [0, 0, 2, 0, 3, 0, 1, 1]]","[-1.45, -0.17, -0.01, 0.76, 1.26, 0.1, -0.47, -1.05, -0.65, 1.43, 0.1, -0.78]"
8,12,67.29938507080078,"[[2, 1, 2, 3, 3, 1, 1, 1], [1, 3, 1, 1, 2, 1, 0, 1], [0, 3, 0, 0, 2, 3, 0, 1], [0, 1, 0, 2, 1, 3, 3, 0], [3, 0, 2, 0, 0, 2, 2, 1], [0, 3, 1, 3, 2, 0, 1, 3], [1, 2, 2, 0, 2, 0, 0, 2], [0, 3, 0, 3, 2, 3, 1, 3], [1, 0, 2, 1, 2, 0, 1, 2], [2, 3, 0, 2, 2, 0, 0, 1], [3, 1, 2, 3, 2, 0, 0, 2], [0, 3, 2, 0, 1, 0, 2, 2]]","[2.95, 1.01, -1.47, 4.05, 4.14, -0.83, 0.52, 0.84, -0.95, -1.23, 1.19, 2.07]"
8,12,54.03292465209961,"[[0, 3, 1, 3, 2, 0, 0, 1], [2, 3, 2, 2, 1, 2, 0, 3], [0, 2, 3, 2, 2, 0, 1, 0], [3, 0, 3, 2, 3, 1, 1, 3], [1, 2, 1, 3, 2, 1, 0, 2], [1, 2, 1, 3, 3, 0, 3, 0], [3, 1, 0, 1, 2, 1, 3, 0], [3, 2, 0, 2, 0, 2, 3, 1], [1, 2, 1, 2, 0, 2, 2, 0], [0, 2, 3, 3, 3, 3, 0, 2], [0, 3, 1, 2, 0, 0, 3, 3], [1, 3, 0, 2, 3, 1, 3, 1]]","[3.79, 2.17, 0.64, -1.04, 3.88, 0.9, -2.39, 0.7, -3.08, 3.1, 4.78, -1.12]"
8,12,59.87183380126953,"[[0, 1, 1, 2, 0, 1, 2, 2], [2, 3, 3, 1, 0, 2, 1, 1], [3, 0, 2, 2, 0, 2, 0, 1], [2, 2, 1, 0, 3, 0, 3, 0], [2, 2, 1, 2, 3, 2, 2, 3], [0, 3, 0, 2, 0, 2, 2, 2], [0, 0, 0, 0, 2, 3, 3, 0], [0, 0, 3, 0, 1, 2, 2, 3], [0, 2, 3, 3, 2, 2, 3, 0], [2, 1, 1, 3, 3, 0, 1, 3], [1, 3, 0, 2, 3, 0, 1, 2], [1, 3, 0, 3, 0, 0, 1, 1]]","[-1.46, -1.08, -2.61, 1.1, 2.01, 0.59, -0.91, -1.55, -0.73, 0.6, 5.12, 2.79]"
8,12,91.38204956054688,"[[0, 1, 1, 2, 0, 0, 3, 0], [0, 3, 2, 2, 0, 0, 2, 2], [0, 1, 2, 0, 0, 0, 1, 0], [1, 2, 0, 3, 2, 1, 1, 3], [2, 3, 2, 2, 2, 3, 3, 3], [3, 1, 1, 0, 1, 1, 2, 0], [0, 2, 1, 3, 2, 2, 1, 0], [3, 1, 0, 0, 2, 0, 0, 3], [1, 3, 3, 2, 0, 2, 0, 0], [3, 2, 2, 2, 1, 3, 0, 2], [3, 1, 3, 1, 3, 2, 2, 2], [3, 2, 3, 3, 3, 3, 0, 1]]","[-0.23, -0.16, -0.16, -0.01, 0.09, 0.23, -0.13, -0.01, -0.08, -0.15, 0.21, 0.22]"
8,12,46.116825103759766,"[[3, 1, 2, 2, 2, 1, 2, 2], [3, 2, 2, 1, 2, 3, 0, 3], [3, 2, 2, 2, 3, 3, 3, 2], [3, 0, 1, 1, 1, 2, 1, 2], [3, 3, 0, 0, 3, 1, 3, 2], [2, 3, 3, 3, 0, 2, 2, 0], [2, 3, 0, 3, 0, 3, 1, 1], [0, 2, 1, 0, 3, 3, 2, 0], [0, 0, 0, 3, 3, 2, 1, 2], [0, 3, 0, 1, 1, 3, 3, 0], [1, 1, 1, 0, 2, 0, 2, 3], [1, 0, 1, 0, 3, 0, 0, 2]]","[0.67, 0.12, -2.08, 0.79, 2.91, -1.5, 2.14, 1.27, -1.06, 0.07, -1.74, 0.8]"
8,12,41.120513916015625,"[[3, 0, 0, 0, 3, 3, 0, 2], [2, 3, 0, 1, 3, 3, 2, 2], [2, 0, 1, 0, 0, 2, 3, 1], [1, 0, 0, 2, 1, 2, 3, 3], [3, 0, 1, 1, 2, 3, 3, 1], [2, 3, 2, 1, 0, 0, 2, 1], [0, 3, 3, 1, 3, 0, 0, 0], [0, 1, 2, 0, 1, 1, 2, 3], [0, 1, 1, 2, 1, 0, 3, 0], [3, 0, 3, 3, 3, 3, 1, 0], [2, 2, 2, 1, 0, 0, 0, 3], [1, 2, 0, 1, 1, 1, 1, 0]]","[-4.85, -5.05, 7.52, -0.93, -4.57, 1.6, 1.06, 0.71, -2.82, 4.5, -8.95, 3.13]"
8,12,38.32527923583984,"[[1, 1, 3, 1, 2, 2, 2, 2], [2, 0, 3, 0, 2, 3, 0, 2], [3, 0, 0, 3, 1, 0, 1, 2], [2, 2, 1, 2, 1, 1, 1, 1], [3, 1, 0, 1, 3, 3, 2, 3], [2, 2, 3, 0, 3, 3, 1, 3], [3, 1, 0, 1, 2, 3, 3, 1], [1, 3, 3, 0, 1, 2, 2, 2], [0, 3, 3, 3, 1, 2, 3, 3], [0, 3, 0, 1, 0, 1, 1, 1], [3, 0, 3, 1, 1, 1, 2, 3], [3, 0, 3, 3, 2, 2, 0, 3]]","[-0.35, -0.2, -0.87, 0.8, -0.31, -0.23, -0.28, 0.41, 0.46, 0.21, -0.18, -0.07]"
8,12,67.0224609375,"[[2, 1, 3, 3, 1, 0, 1, 2], [2, 3, 0, 3, 1, 0, 3, 2], [0, 1, 1, 2, 2, 1, 1, 3], [0, 2, 3, 0, 3, 1, 1, 3], [3, 2, 2, 0, 3, 3, 2, 3], [3, 1, 1, 3, 1, 2, 3, 1], [2, 3, 0, 1, 1, 2, 0, 3], [1, 3, 1, 3, 3, 1, 3, 0], [0, 2, 3, 3, 1, 1, 0, 1], [3, 1, 3, 1, 2, 2, 0, 0], [3, 2, 0, 1, 1, 3, 0, 3], [0, 3, 3, 0, 1, 3, 2, 0]]","[0.62, -0.84, -0.25, 0.96, -1.47, 0.97, 1.68, 0.16, -0.64, 1.32, 0.93, 0.02]"
8,12,65.42325592041016,"[[2, 1, 0, 2, 0, 3, 3, 0], [0, 0, 3, 1, 0, 0, 2, 1], [2, 3, 3, 0, 1, 2, 3, 2], [1, 1, 1, 0, 3, 1, 2, 3], [0, 3, 3, 2, 1, 1, 0, 2], [1, 0, 3, 2, 1, 2, 1, 3], [1, 0, 1, 0, 0, 0, 2, 3], [0, 2, 0, 0, 2, 1, 3, 1], [2, 2, 0, 3, 2, 2, 0, 0], [2, 3, 0, 0, 3, 1, 2, 0], [2, 1, 1, 1, 2, 2, 1, 3], [3, 2, 3, 1, 0, 2, 3, 2]]","[2.52, 0.94, 1.45, 0.27, 1.3, -0.89, 0.02, 1.06, -1.68, 0.03, 1.64, 1.8]"
8,12,38.860450744628906,"[[2, 3, 3, 2, 1, 0, 3, 3], [3, 2, 0, 3, 0, 3, 2, 0], [3, 0, 3, 2, 2, 0, 1, 0], [2, 1, 3, 3, 0, 1, 3, 3], [2, 0, 1, 2, 2, 2, 1, 0], [1, 2, 1, 1, 1, 3, 1, 3], [3, 1, 0, 1, 3, 1, 2, 3], [0, 2, 1, 3, 3, 1, 2, 0], [2, 1, 0, 2, 0, 1, 2, 3], [2, 3, 0, 1, 3, 1, 2, 3], [3, 1, 1, 2, 0, 1, 3, 0], [0, 3, 2, 0, 2, 0, 0, 1]]","[-4.17, 2.25, -1.26, 3.39, -2.54, -0.23, 1.78, -0.53, 2.13, -1.99, -1.73, -1.9]"
8,12,42.37430953979492,"[[1, 0, 1, 0, 1, 3, 2, 2], [1, 1, 1, 3, 1, 3, 0, 0], [2, 2, 2, 3, 3, 3, 3, 0], [0, 2, 0, 3, 3, 0, 1, 2], [1, 2, 0, 2, 3, 3, 0, 0], [3, 2, 2, 1, 1, 3, 2, 2], [0, 2, 2, 3, 2, 3, 3, 2], [0, 0, 0, 1, 1, 1, 2, 0], [3, 3, 3, 2, 2, 2, 3, 2], [1, 0, 3, 3, 1, 0, 2, 0], [0, 0, 1, 1, 2, 3, 1, 1], [0, 0, 3, 0, 0, 1, 0, 2]]","[-1.23, 1.25, 3.26, -2.98, 0.44, -0.01, 0.53, 2.18, -0.8, -0.9, -1.49, -1.83]"
8,12,48.65778350830078,"[[0, 3, 2, 1, 3, 2, 0, 0], [1, 3, 0, 0, 0, 0, 3, 1], [2, 2, 0, 2, 2, 0, 3, 0], [1, 1, 3, 3, 3, 0, 3, 1], [1, 1, 2, 1, 3, 1, 1, 2], [3, 2, 0, 1, 0, 2, 2, 0], [1, 2, 3, 3, 0, 1, 1, 2], [1, 3, 1, 0, 1, 1, 1, 2], [0, 1, 0, 3, 1, 2, 2, 2], [2, 3, 3, 1, 3, 1, 1, 1], [1, 3, 1, 3, 1, 0, 1, 0], [3, 1, 1, 2, 2, 3, 0, 1]]","[0.52, -0.23, 0.47, -0.24, -0.01, -0.12, 0.49, 0.55, 0.44, 0.57, 0.88, -0.27]"
8,12,70.24002075195312,"[[0, 1, 2, 1, 2, 3, 1, 3], [0, 0, 0, 2, 0, 1, 3, 2], [3, 1, 0, 0, 2, 1, 0, 1], [1, 0, 3, 3, 3, 2, 0, 0], [3, 1, 1, 1, 1, 3, 2, 3], [1, 3, 0, 3, 3, 0, 3, 1], [3, 2, 1, 3, 2, 3, 3, 0], [1, 1, 0, 0, 2, 3, 1, 0], [3, 1, 3, 0, 2, 0, 0, 2], [2, 3, 1, 0, 0, 0, 3, 0], [0, 2, 1, 2, 0, 1, 0, 3], [0, 1, 3, 0, 2, 3, 1, 1]]","[0.05, 0.2, -0.19, -0.09, 0.03, 0.2, 0.09, -0.12, -0.01, 0.14, 0.25, -0.17]"
8,12,64.92369842529297,"[[0, 0, 0, 1, 1, 2, 1, 2], [1, 0, 3, 3, 1, 2, 0, 1], [1, 2, 0, 2, 3, 1, 1, 0], [1, 3, 1, 2, 2, 0, 1, 3], [3, 2, 2, 1, 2, 3, 2, 0], [0, 2, 3, 1, 3, 3, 1, 0], [1, 1, 3, 0, 0, 3, 0, 1], [1, 0, 0, 1, 0, 3, 1, 0], [0, 1, 0, 3, 0, 0, 0, 1], [3, 1, 2, 3, 0, 0, 3, 3], [3, 0, 0, 0, 2, 2, 2, 1], [1, 1, 2, 3, 0, 3, 3, 3]]","[0.3, 0.84, -4.62, -1.95, 1.05, -2.06, 4.23, -1.56, 3.9, -2.7, -3.28, 3.3]"
8,12,75.88920593261719,"[[1, 0, 1, 3, 3, 0, 1, 0], [3, 2, 3, 3, 1, 2, 3, 0], [1, 1, 2, 2, 1, 0, 1, 3], [2, 2, 2, 1, 3, 0, 0, 3], [3, 3, 1, 1, 0, 3, 1, 3], [1, 1, 1, 0, 2, 2, 2, 1], [1, 0, 0, 1, 1, 3, 2, 0], [3, 3, 2, 3, 1, 0, 3, 0], [1, 0, 2, 0, 0, 0, 1, 2], [1, 3, 0, 3, 0, 1, 0, 0], [3, 2, 1, 1, 3, 1, 2, 2], [1, 0, 0, 2, 0, 2, 3, 2]]","[-1.08, -0.23, -0.33, -0.96, -0.37, -1.01, 0.45, 1.11, -0.4, 0.84, 1.1, 1.48]"
8,12,50.41472625732422,"[[2, 2, 2, 0, 1, 2, 0, 3], [3, 2, 2, 2, 2, 3, 2, 3], [2, 0, 1, 1, 1, 3, 2, 0], [3, 0, 0, 0, 0, 0, 2, 1], [1, 2, 2, 3, 1, 1, 1, 1], [2, 1, 3, 1, 3, 3, 0, 3], [1, 1, 3, 2, 0, 1, 2, 0], [3, 0, 1, 2, 1, 0, 0, 1], [1, 0, 1, 1, 1, 3, 3, 1], [1, 1, 0, 0, 2, 1, 2, 2], [1, 2, 1, 2, 2, 0, 1, 2], [1, 3, 1, 1, 1, 2, 2, 2]]","[1.33, -1.22, 1.28, -1.41, -0.28, 0.61, 1.18, 0.99, -0.96, 0.32, 3.98, 0.01]"
8,12,53.91652297973633,"[[3, 3, 2, 3, 2, 2, 2, 0], [1, 2, 0, 0, 0, 3, 3, 3], [0, 0, 0, 3, 1, 1, 1, 2], [3, 0, 3, 1, 2, 3, 2, 0], [1, 2, 2, 1, 0, 0, 2, 1], [3, 0, 3, 2, 3, 3, 2, 2], [1, 1, 1, 0, 1, 0, 3, 0], [3, 1, 2, 0, 2, 2, 1, 1], [0, 2, 2, 2, 0, 1, 1, 0], [3, 1, 0, 2, 0, 3, 1, 1], [3, 2, 0, 1, 2, 3, 1, 0], [3, 2, 3, 1, 0, 0, 1, 1]]","[0.35, -0.59, -0.34, -0.31, -0.55, -0.13, 0.42, -0.19, -0.08, -0.43, -0.27, -0.67]"
8,12,48.988712310791016,"[[1, 0, 0, 0, 3, 3, 3, 3], [2, 1, 0, 3, 1, 3, 1, 0], [3, 1, 0, 0, 2, 0, 2, 2], [2, 3, 3, 2, 1, 3, 0, 0], [0, 3, 0, 0, 0, 0, 1, 0], [2, 1, 2, 1, 2, 0, 0, 0], [3, 3, 1, 2, 2, 3, 0, 0], [3, 2, 0, 3, 2, 0, 2, 0], [0, 2, 0, 0, 2, 2, 3, 2], [2, 1, 2, 3, 1, 1, 0, 0], [0, 3, 1, 0, 0, 3, 0, 3], [0, 0, 0, 2, 0, 3, 0, 3]]","[-0.7, -0.51, 0.56, 0.61, 0.41, 1.21, -3.14, -1.88, -0.35, 0.01, 1.53, -1.49]"
8,12,47.97073745727539,"[[1, 1, 0, 2, 0, 0, 1, 3], [3, 3, 0, 2, 2, 1, 2, 1], [1, 0, 2, 1, 1, 2, 3, 3], [3, 3, 0, 3, 0, 2, 0, 3], [3, 0, 3, 1, 0, 1, 1, 2], [0, 3, 0, 0, 2, 3, 2, 1], [0, 0, 1, 1, 2, 2, 2, 0], [2, 2, 0, 3, 3, 3, 1, 1], [2, 1, 3, 3, 2, 3, 3, 2], [2, 3, 0, 0, 3, 0, 0, 3], [3, 3, 0, 0, 0, 1, 3, 1], [3, 1, 3, 1, 3, 1, 0, 1]]","[-1.28, 0.08, -0.07, 0.85, -0.73, -0.51, -0.29, 2.66, 0.47, 0.04, 0.4, -0.47]"
8,12,47.23843383789063,"[[3, 3, 0, 3, 0, 3, 1, 1], [1, 0, 2, 0, 2, 2, 0, 0], [1, 3, 3, 1, 0, 2, 3, 1], [0, 2, 3, 1, 2, 1, 3, 0], [2, 1, 0, 3, 1, 0, 2, 3], [1, 1, 1, 3, 1, 1, 3, 3], [1, 2, 3, 0, 0, 1, 3, 0], [1, 3, 2, 2, 3, 2, 3, 1], [2, 2, 0, 2, 1, 1, 1, 0], [1, 3, 1, 0, 0, 1, 3, 2], [0, 1, 0, 2, 3, 0, 3, 0], [3, 1, 3, 1, 2, 1, 0, 0]]","[0.97, 1.44, -0.22, -0.12, 1.24, -1.53, 0.36, -1.08, -2.29, 0.72, -0.43, -2.55]"
8,12,51.60974884033203,"[[1, 0, 0, 3, 2, 1, 0, 1], [1, 1, 2, 0, 0, 1, 0, 2], [2, 3, 2, 3, 1, 3, 2, 0], [0, 3, 2, 2, 1, 2, 2, 2], [1, 2, 3, 0, 2, 2, 2, 0], [0, 1, 2, 1, 1, 3, 0, 2], [1, 1, 1, 3, 0, 0, 0, 2], [0, 3, 1, 0, 3, 2, 2, 0], [3, 0, 3, 1, 0, 1, 0, 3], [2, 1, 2, 2, 2, 3, 3, 3], [2, 2, 0, 3, 3, 2, 2, 2], [1, 3, 3, 2, 0, 0, 1, 2]]","[0.51, 1.29, -4.67, -2.11, -4.24, -0.39, -1.71, -1.02, 3.81, -1.44, -2.9, 2.36]"
8,12,57.07743835449219,"[[2, 1, 0, 2, 2, 0, 1, 2], [3, 1, 2, 2, 3, 0, 1, 0], [3, 3, 2, 2, 3, 0, 2, 0], [3, 0, 1, 2, 3, 1, 1, 2], [0, 2, 3, 1, 1, 1, 1, 3], [1, 2, 3, 0, 3, 1, 0, 1], [2, 2, 2, 3, 3, 1, 3, 0], [2, 0, 1, 0, 2, 3, 1, 1], [3, 1, 2, 2, 1, 3, 2, 0], [2, 0, 0, 1, 1, 0, 0, 1], [2, 0, 0, 2, 2, 1, 1, 2], [2, 1, 1, 1, 2, 1, 1, 2]]","[-1.56, 0.69, 0.89, -4.97, -2.17, 1.79, -0.04, 1.86, -0.05, 2.1, -0.95, 0.96]"
8,12,45.63520431518555,"[[2, 1, 3, 2, 0, 1, 3, 3], [3, 0, 2, 2, 3, 0, 1, 3], [2, 2, 2, 2, 3, 1, 2, 0], [1, 3, 1, 0, 3, 0, 3, 0], [2, 0, 2, 3, 2, 0, 1, 1], [3, 0, 3, 0, 2, 0, 3, 1], [0, 0, 3, 2, 2, 2, 3, 0], [0, 0, 2, 2, 0, 2, 3, 2], [0, 0, 0, 0, 0, 0, 1, 3], [2, 0, 3, 3, 3, 2, 2, 1], [2, 1, 2, 3, 1, 1, 2, 1], [0, 1, 0, 0, 1, 3, 1, 2]]","[0.65, 1.22, 2.96, 6.27, 5.16, -3.59, -2.73, -1.54, -5.44, 3.88, -0.51, 2.17]"
8,12,70.415283203125,"[[0, 1, 2, 2, 3, 0, 2, 1], [0, 1, 2, 0, 2, 0, 3, 0], [1, 1, 2, 3, 0, 1, 1, 3], [1, 1, 3, 1, 1, 0, 3, 3], [0, 3, 1, 2, 1, 1, 3, 2], [0, 2, 0, 1, 3, 1, 3, 2], [3, 2, 2, 3, 1, 3, 3, 3], [0, 2, 2, 1, 1, 2, 0, 1], [3, 2, 3, 3, 1, 2, 3, 1], [3, 3, 3, 2, 1, 2, 1, 1], [2, 3, 0, 3, 0, 0, 2, 0], [2, 1, 2, 1, 0, 3, 0, 3]]","[1.78, -2.11, -0.66, 0.69, -0.35, 3.5, 0.92, -1.22, -1.63, -0.3, 0.53, 1.32]"
8,12,45.944366455078125,"[[3, 1, 0, 3, 2, 2, 0, 0], [2, 0, 3, 2, 2, 1, 3, 0], [0, 3, 1, 3, 3, 0, 2, 2], [0, 2, 0, 3, 2, 2, 2, 1], [3, 1, 2, 0, 1, 2, 2, 2], [3, 3, 3, 1, 2, 0, 0, 3], [0, 3, 2, 3, 3, 1, 3, 2], [3, 2, 0, 2, 0, 3, 0, 1], [0, 1, 1, 1, 3, 3, 3, 3], [0, 1, 0, 0, 0, 1, 0, 2], [3, 3, 0, 0, 1, 3, 3, 2], [0, 2, 1, 3, 1, 3, 1, 2]]","[0.29, 0.74, 0.27, -3.22, 0.04, -4.29, -2.71, 2.84, -1.18, 3.53, -1.28, 1.76]"
8,12,45.10459899902344,"[[0, 1, 2, 0, 3, 3, 3, 3], [0, 1, 2, 3, 1, 3, 1, 3], [1, 1, 3, 3, 0, 1, 0, 0], [1, 0, 1, 3, 1, 2, 1, 2], [2, 0, 2, 3, 3, 2, 0, 3], [3, 2, 3, 0, 1, 0, 1, 1], [2, 1, 3, 0, 2, 0, 1, 2], [3, 1, 1, 3, 3, 1, 2, 0], [3, 1, 1, 3, 2, 0, 0, 0], [0, 2, 0, 0, 0, 2, 0, 0], [3, 1, 3, 1, 3, 0, 3, 2], [3, 1, 0, 3, 1, 0, 2, 0]]","[-1.81, 0.65, -0.65, 1.63, 1.79, 0.15, -1.98, -1.13, 1.02, 1.09, -0.63, 0.11]"
8,12,92.23757934570312,"[[0, 3, 0, 3, 2, 0, 0, 1], [2, 0, 0, 0, 0, 2, 2, 1], [1, 1, 3, 2, 0, 1, 1, 1], [2, 1, 0, 3, 3, 0, 2, 0], [0, 3, 2, 0, 0, 3, 1, 1], [2, 1, 0, 2, 0, 2, 0, 3], [3, 3, 2, 2, 3, 1, 0, 1], [0, 2, 1, 0, 2, 3, 1, 3], [3, 1, 0, 3, 1, 2, 0, 0], [3, 3, 1, 1, 2, 3, 0, 2], [2, 3, 1, 1, 1, 0, 0, 0], [2, 0, 0, 2, 1, 1, 1, 1]]","[-4.32, 0.07, -1.56, 0.99, 1.13, -0.01, -1.72, 3.93, -0.66, -2.59, -5.78, -1.09]"
8,12,64.77630615234375,"[[3, 3, 3, 0, 2, 2, 3, 2], [2, 1, 0, 1, 3, 3, 1, 1], [3, 3, 3, 3, 0, 0, 1, 1], [2, 3, 2, 1, 2, 0, 2, 1], [3, 3, 1, 2, 0, 1, 2, 1], [3, 3, 2, 1, 3, 0, 3, 3], [1, 2, 0, 1, 0, 1, 1, 3], [0, 1, 1, 3, 0, 3, 3, 0], [2, 0, 3, 2, 2, 3, 3, 0], [1, 3, 1, 2, 0, 0, 2, 0], [3, 3, 0, 0, 3, 2, 0, 2], [0, 3, 0, 0, 2, 0, 3, 3]]","[-2.0, -0.24, 1.47, -2.61, -4.39, 1.05, 0.64, -1.37, -1.44, 1.09, 1.28, -2.12]"
8,12,58.05573272705078,"[[1, 3, 0, 3, 0, 2, 1, 3], [1, 2, 1, 0, 2, 0, 0, 0], [2, 0, 0, 2, 0, 3, 3, 0], [1, 2, 2, 3, 1, 1, 0, 1], [2, 1, 0, 1, 2, 2, 2, 0], [1, 0, 0, 1, 2, 2, 0, 0], [3, 3, 0, 1, 3, 3, 2, 2], [1, 2, 0, 0, 3, 3, 0, 2], [3, 2, 3, 0, 2, 1, 2, 3], [3, 2, 0, 0, 1, 1, 0, 1], [1, 2, 1, 3, 2, 3, 0, 3], [3, 3, 0, 0, 1, 1, 0, 2]]","[0.05, 0.05, 0.36, -0.59, 0.87, 1.01, 0.47, 0.41, -1.08, -0.09, 0.15, -0.52]"
8,12,92.49478912353516,"[[0, 3, 1, 0, 2, 1, 1, 1], [2, 2, 3, 3, 0, 1, 1, 2], [2, 0, 2, 3, 0, 0, 0, 3], [1, 1, 2, 3, 2, 3, 0, 3], [0, 0, 0, 3, 3, 3, 3, 2], [1, 2, 3, 0, 3, 1, 0, 1], [1, 3, 1, 3, 3, 3, 3, 1], [1, 0, 2, 2, 0, 2, 1, 0], [1, 3, 1, 0, 0, 0, 1, 2], [3, 3, 3, 3, 3, 3, 3, 0], [0, 2, 0, 3, 3, 0, 3, 0], [1, 3, 3, 0, 0, 2, 2, 1]]","[0.07, -0.04, 0.03, 0.03, 0.05, -0.06, -0.02, -0.01, -0.0, -0.02, 0.02, -0.04]"
8,12,54.23455810546875,"[[3, 1, 0, 0, 2, 0, 3, 3], [1, 1, 1, 2, 1, 3, 3, 0], [0, 3, 1, 1, 1, 3, 3, 3], [2, 0, 2, 3, 1, 1, 3, 3], [0, 3, 0, 2, 1, 3, 0, 0], [2, 0, 1, 0, 3, 1, 3, 0], [2, 0, 2, 1, 0, 2, 0, 3], [1, 2, 0, 0, 1, 2, 1, 3], [3, 3, 2, 3, 3, 3, 3, 3], [2, 0, 0, 2, 3, 2, 0, 0], [3, 0, 2, 3, 2, 0, 2, 3], [1, 0, 2, 2, 2, 0, 1, 0]]","[-0.33, 0.4, -0.66, -0.9, 0.69, -0.99, 0.47, 0.27, -0.04, 0.77, 0.39, 0.09]"
8,12,39.80484771728516,"[[1, 2, 2, 2, 3, 1, 3, 1], [1, 3, 3, 2, 1, 1, 3, 3], [3, 1, 1, 1, 0, 3, 3, 3], [1, 1, 3, 2, 1, 0, 0, 2], [2, 1, 1, 2, 1, 2, 0, 3], [2, 2, 0, 0, 3, 0, 0, 2], [1, 1, 0, 1, 0, 0, 0, 3], [0, 0, 2, 2, 2, 2, 2, 3], [1, 3, 1, 2, 0, 3, 3, 3], [1, 1, 3, 2, 2, 3, 2, 1], [2, 3, 0, 1, 3, 1, 3, 2], [1, 1, 3, 3, 3, 0, 3, 0]]","[0.13, 0.74, -0.87, 1.28, -0.45, -0.29, -0.31, 0.55, 0.75, 0.61, 0.37, 0.21]"
8,12,39.36854934692383,"[[2, 0, 1, 3, 2, 2, 3, 1], [2, 0, 2, 2, 1, 3, 3, 0], [1, 2, 1, 1, 3, 2, 1, 1], [2, 3, 2, 2, 2, 1, 1, 2], [3, 0, 1, 3, 1, 2, 0, 1], [0, 1, 2, 3, 3, 1, 3, 2], [0, 2, 1, 3, 1, 1, 3, 1], [0, 2, 2, 2, 3, 1, 1, 0], [1, 0, 1, 2, 0, 2, 3, 0], [2, 0, 2, 2, 1, 3, 0, 1], [2, 1, 3, 0, 1, 3, 3, 1], [0, 1, 0, 3, 3, 3, 0, 0]]","[-0.87, 1.02, -0.06, -0.59, -0.3, -0.68, 0.32, -0.17, 0.11, -0.09, -0.21, -0.29]"
8,12,42.68461608886719,"[[0, 2, 1, 3, 2, 3, 0, 1], [0, 3, 3, 3, 0, 3, 3, 3], [1, 1, 3, 0, 0, 1, 3, 0], [3, 0, 1, 0, 0, 3, 1, 1], [2, 0, 0, 1, 1, 3, 0, 0], [3, 2, 1, 1, 2, 2, 2, 2], [3, 0, 1, 1, 1, 3, 0, 0], [2, 3, 1, 3, 0, 1, 1, 2], [1, 0, 0, 1, 1, 0, 2, 3], [1, 0, 1, 2, 3, 0, 0, 2], [2, 3, 2, 1, 2, 0, 0, 2], [1, 2, 0, 2, 1, 0, 2, 3]]","[-1.27, 0.79, 1.88, -0.86, 5.31, 0.45, -0.15, -4.03, 1.76, 1.6, 3.02, -0.92]"
